"query_id_rodada","query_orcamento","query_posicao","nome","posicao","custo","id_oponente","media_normalizada","potencial_por_cartoleta","pontuacao_obtida","pontuacao_obtida_por_cartoleta","diferenca","rank"
"7";"8.0";"gol";"Bento";"gol";"7.38";"314";"0,78";"0,11";"6.2";"0,84";"5,42";"0.8888888888888888"
"7";"8.0";"gol";"Tadeu";"gol";"7.08";"262";"0,64";"0,09";"2.0";"0,28";"1,36";"0.3333333333333333"
"7";"8.0";"gol";"Jandrei";"gol";"7.09";"264";"0,46";"0,06";"0.0";"0,00";"-0,46";"0.2222222222222222"
"7";"8.0";"gol";"Douglas Friedrich";"gol";"6.14";"293";"0,42";"0,07";"-2.3";"-0,37";"-2,72";"0.1111111111111111"
"7";"8.0";"gol";"Jailson";"gol";"6.9";"263";"0,26";"0,04";"2.0";"0,29";"1,74";"0.4444444444444444"
"7";"8.0";"gol";"Ronaldo";"gol";"6.25";"294";"-0,01";"-0,00";"3.0";"0,48";"3,01";"0.5555555555555556"
"7";"12.0";"gol";"Cleiton";"gol";"10.02";"282";"2,93";"0,29";"1.0";"0,10";"-1,93";"0.75"
"7";"12.0";"gol";"Walter";"gol";"12.6";"285";"2,82";"0,22";"7.0";"0,56";"4,18";"1.0"
"7";"12.0";"gol";"Fábio";"gol";"12.02";"356";"2,28";"0,19";"-1.0";"-0,08";"-3,28";"0.25"
"7";"12.0";"gol";"Weverton";"gol";"11.72";"286";"1,63";"0,14";"0.0";"0,00";"-1,63";"0.5"
"7";"4.0";"zag";"Realpe";"zag";"2.95";"282";"1,82";"0,62";"0.0";"0,00";"-1,82";"0.4666666666666667"
"7";"4.0";"zag";"Renan";"zag";"4.33";"282";"1,80";"0,42";"0.0";"0,00";"-1,80";"0.26666666666666666"
"7";"4.0";"zag";"Ramon Menezes";"zag";"4.82";"294";"1,53";"0,32";"5.5";"1,14";"3,97";"0.9333333333333333"
"7";"4.0";"zag";"Nicolás Hernández";"zag";"3.55";"314";"1,31";"0,37";"4.4";"1,24";"3,09";"0.8666666666666667"
"7";"4.0";"zag";"Rafael Forster";"zag";"4.76";"275";"1,06";"0,22";"1.6";"0,34";"0,54";"0.6"
"7";"4.0";"zag";"Kanu";"zag";"3.04";"327";"1,02";"0,33";"2.2";"0,72";"1,18";"0.6666666666666666"
"7";"4.0";"zag";"Luiz Otávio";"zag";"3.04";"277";"0,89";"0,29";"0.0";"0,00";"-0,89";"0.4"
"7";"4.0";"zag";"Alan Empereur";"zag";"5.72";"285";"0,68";"0,12";"-0.1";"-0,02";"-0,78";"0.2"
"7";"4.0";"zag";"Wanderson";"zag";"3.6";"294";"0,67";"0,19";"-0.8";"-0,22";"-1,47";"0.06666666666666667"
"7";"4.0";"zag";"Vitor Mendes";"zag";"5.18";"275";"0,58";"0,11";"2.4";"0,46";"1,82";"0.7333333333333333"
"7";"4.0";"zag";"Vitão";"zag";"4.21";"1371";"0,54";"0,13";"-0.2";"-0,05";"-0,74";"0.13333333333333333"
"7";"4.0";"zag";"Messias";"zag";"4.3";"277";"0,54";"0,13";"0.0";"0,00";"-0,54";"0.3333333333333333"
"7";"4.0";"zag";"Arthur Chaves";"zag";"4.54";"293";"0,22";"0,05";"6.2";"1,37";"5,98";"1.0"
"7";"4.0";"zag";"Caetano";"zag";"4.34";"262";"0,04";"0,01";"1.2";"0,28";"1,16";"0.5333333333333333"
"7";"4.0";"zag";"Sidimar";"zag";"2.69";"262";"0,03";"0,01";"2.9";"1,08";"2,87";"0.8"
"7";"8.0";"zag";"Marcelo Benevenuto";"zag";"6.13";"266";"2,71";"0,44";"1.0";"0,16";"-1,71";"0.7857142857142857"
"7";"8.0";"zag";"Víctor Cuesta";"zag";"7.53";"327";"2,56";"0,34";"0.9";"0,12";"-1,66";"0.7142857142857143"
"7";"8.0";"zag";"David Braz";"zag";"7.22";"356";"2,01";"0,28";"-2.3";"-0,32";"-4,31";"0.07142857142857142"
"7";"8.0";"zag";"Marllon";"zag";"6.87";"285";"1,82";"0,26";"0.4";"0,06";"-1,42";"0.6428571428571429"
"7";"8.0";"zag";"Luccas Claro";"zag";"6.09";"356";"1,56";"0,26";"0.0";"0,00";"-1,56";"0.5"
"7";"8.0";"zag";"Pablo";"zag";"7.68";"290";"1,54";"0,20";"0.0";"0,00";"-1,54";"0.35714285714285715"
"7";"8.0";"zag";"Arboleda";"zag";"6.33";"264";"1,42";"0,23";"0.2";"0,03";"-1,22";"0.5714285714285714"
"7";"8.0";"zag";"Murilo";"zag";"8.44";"286";"1,31";"0,16";"5.0";"0,59";"3,69";"0.9285714285714286"
"7";"8.0";"zag";"Iago Maidana";"zag";"7.88";"263";"1,29";"0,16";"-0.1";"-0,01";"-1,39";"0.21428571428571427"
"7";"8.0";"zag";"Gil";"zag";"6.7";"276";"1,06";"0,16";"-0.5";"-0,07";"-1,56";"0.14285714285714285"
"7";"8.0";"zag";"Rodrigo Caio";"zag";"7.1";"290";"0,79";"0,11";"0.0";"0,00";"-0,79";"0.42857142857142855"
"7";"8.0";"zag";"Sidnei";"zag";"6.25";"262";"0,73";"0,12";"0.0";"0,00";"-0,73";"0.2857142857142857"
"7";"8.0";"zag";"Raul Gustavo";"zag";"7.6";"276";"0,70";"0,09";"1.7";"0,22";"1,00";"0.8571428571428571"
"7";"8.0";"zag";"Guillermo Santos";"zag";"6.1";"373";"0,57";"0,09";"5.6";"0,92";"5,03";"1.0"
"7";"12.0";"zag";"Nathan Silva";"zag";"10.19";"280";"3,43";"0,34";"0.0";"0,00";"-3,43";"0.3333333333333333"
"7";"12.0";"zag";"Junior Alonso";"zag";"13.85";"280";"2,48";"0,18";"5.5";"0,40";"3,02";"1.0"
"7";"12.0";"zag";"Eduardo Bauermann";"zag";"10.49";"354";"1,37";"0,13";"0.5";"0,05";"-0,87";"0.6666666666666666"
"7";"4.0";"lat";"Tinga";"lat";"4.69";"266";"2,75";"0,59";"-0.2";"-0,04";"-2,95";"0.2727272727272727"
"7";"4.0";"lat";"Ayrton Lucas";"lat";"5.7";"290";"2,59";"0,45";"7.5";"1,32";"4,91";"1.0"
"7";"4.0";"lat";"Andrés Hurtado";"lat";"4.44";"282";"2,08";"0,47";"4.8";"1,08";"2,72";"0.6363636363636364"
"7";"4.0";"lat";"Nino Paraíba";"lat";"5.94";"277";"2,06";"0,35";"1.0";"0,17";"-1,06";"0.45454545454545453"
"7";"4.0";"lat";"Uendel";"lat";"4.42";"285";"2,06";"0,47";"-0.1";"-0,02";"-2,16";"0.36363636363636365"
"7";"4.0";"lat";"Kevin ";"lat";"4.88";"293";"2,01";"0,41";"-0.3";"-0,06";"-2,31";"0.18181818181818182"
"7";"4.0";"lat";"Jefferson";"lat";"3.9";"294";"0,80";"0,20";"1.2";"0,31";"0,40";"0.5454545454545454"
"7";"4.0";"lat";"Marlon ";"lat";"2.75";"263";"0,72";"0,26";"6.0";"2,18";"5,28";"0.7272727272727273"
"7";"4.0";"lat";"Jorge";"lat";"3.41";"286";"0,43";"0,13";"6.5";"1,91";"6,07";"0.9090909090909091"
"7";"4.0";"lat";"Daniel Guedes ";"lat";"2.54";"285";"0,42";"0,17";"-0.4";"-0,16";"-0,82";"0.09090909090909091"
"7";"4.0";"lat";"Khellven ";"lat";"3.27";"314";"0,33";"0,10";"6.0";"1,83";"5,67";"0.8181818181818182"
"7";"8.0";"lat";"Hayner";"lat";"6.19";"294";"2,13";"0,34";"-2.6";"-0,42";"-4,73";"0.0625"
"7";"8.0";"lat";"Matheus Alexandre";"lat";"7.9";"373";"2,07";"0,26";"13.2";"1,67";"11,13";"1.0"
"7";"8.0";"lat";"Luan Cândido";"lat";"6.71";"282";"1,92";"0,29";"5.4";"0,80";"3,48";"0.75"
"7";"8.0";"lat";"Guga";"lat";"9.91";"280";"1,77";"0,18";"0.0";"0,00";"-1,77";"0.1875"
"7";"8.0";"lat";"Daniel Borges";"lat";"6.25";"327";"1,67";"0,27";"0.8";"0,13";"-0,87";"0.3125"
"7";"8.0";"lat";"Madson";"lat";"8.99";"354";"1,58";"0,18";"0.5";"0,06";"-1,08";"0.25"
"7";"8.0";"lat";"Matheuzinho";"lat";"8.69";"290";"1,49";"0,17";"1.6";"0,18";"0,11";"0.5"
"7";"8.0";"lat";"Rafinha";"lat";"8.06";"264";"1,36";"0,17";"8.8";"1,09";"7,44";"0.8125"
"7";"8.0";"lat";"Bruno Cortez";"lat";"6.46";"293";"1,35";"0,21";"1.5";"0,23";"0,15";"0.4375"
"7";"8.0";"lat";"Renê";"lat";"6.73";"1371";"1,22";"0,18";"3.1";"0,46";"1,88";"0.6875"
"7";"8.0";"lat";"Bruno Pacheco";"lat";"9.2";"277";"1,15";"0,13";"-1.2";"-0,13";"-2,35";"0.125"
"7";"8.0";"lat";"Marcos Rocha";"lat";"8.81";"286";"1,13";"0,13";"11.7";"1,33";"10,57";"0.875"
"7";"8.0";"lat";"Bustos";"lat";"7.84";"1371";"1,10";"0,14";"2.3";"0,29";"1,20";"0.5625"
"7";"8.0";"lat";"Abner Vinícius";"lat";"7.26";"314";"1,09";"0,15";"13.2";"1,82";"12,11";"0.9375"
"7";"8.0";"lat";"Saravia";"lat";"7.26";"327";"0,64";"0,09";"1.3";"0,18";"0,66";"0.375"
"7";"8.0";"lat";"Patric";"lat";"6.64";"263";"0,05";"0,01";"3.1";"0,47";"3,05";"0.625"
"7";"12.0";"lat";"Guilherme Arana";"lat";"13.16";"280";"1,17";"0,09";"0.0";"0,00";"-1,17";"1.0"
"7";"12.0";"lat";"Lucas Pires";"lat";"10.85";"354";"0,65";"0,06";"-1.8";"-0,17";"-2,45";"0.5"
"7";"4.0";"mei";"Juan Ramírez";"mei";"5.55";"263";"2,58";"0,46";"0.0";"0,00";"-2,58";"0.3142857142857143"
"7";"4.0";"mei";"Du Queiroz";"mei";"5.47";"276";"2,31";"0,42";"1.6";"0,29";"-0,71";"0.7142857142857143"
"7";"4.0";"mei";"André";"mei";"5.58";"356";"2,13";"0,38";"6.1";"1,09";"3,97";"0.8857142857142857"
"7";"4.0";"mei";"Nathan";"mei";"5.35";"356";"2,12";"0,40";"0.0";"0,00";"-2,12";"0.5142857142857142"
"7";"4.0";"mei";"Baralhas";"mei";"5.75";"294";"2,04";"0,35";"7.5";"1,30";"5,46";"0.9428571428571428"
"7";"4.0";"mei";"Maycon";"mei";"5.13";"276";"2,03";"0,40";"-1.0";"-0,19";"-3,03";"0.08571428571428572"
"7";"4.0";"mei";"Shaylon";"mei";"3.8";"294";"1,93";"0,51";"0.4";"0,11";"-1,53";"0.5714285714285714"
"7";"4.0";"mei";"Chico";"mei";"5.56";"275";"1,80";"0,32";"15.4";"2,77";"13,60";"1.0"
"7";"4.0";"mei";"Juninho Valoura";"mei";"3.77";"263";"1,69";"0,45";"0.0";"0,00";"-1,69";"0.34285714285714286"
"7";"4.0";"mei";"Diego";"mei";"5.44";"262";"1,49";"0,27";"7.0";"1,29";"5,51";"0.9142857142857143"
"7";"4.0";"mei";"Gabriel";"mei";"5.46";"1371";"1,45";"0,27";"0.0";"0,00";"-1,45";"0.4857142857142857"
"7";"4.0";"mei";"Alan Patrick";"mei";"5.99";"1371";"1,44";"0,24";"8.5";"1,42";"7,06";"0.9714285714285714"
"7";"4.0";"mei";"Caio";"mei";"3.71";"262";"1,28";"0,35";"1.0";"0,27";"-0,28";"0.6571428571428571"
"7";"4.0";"mei";"Allan";"mei";"4.74";"280";"1,24";"0,26";"0.0";"0,00";"-1,24";"0.22857142857142856"
"7";"4.0";"mei";"Matheus Sales";"mei";"3.44";"262";"1,24";"0,36";"0.9";"0,26";"-0,34";"0.6285714285714286"
"7";"4.0";"mei";"Yuri Lima";"mei";"3.84";"275";"1,18";"0,31";"2.5";"0,65";"1,32";"0.7714285714285715"
"7";"4.0";"mei";"Lucas Fernandes";"mei";"3.89";"327";"1,07";"0,28";"1.4";"0,36";"0,33";"0.6857142857142857"
"7";"4.0";"mei";"Wellington";"mei";"3.48";"356";"1,07";"0,31";"-0.2";"-0,06";"-1,27";"0.14285714285714285"
"7";"4.0";"mei";"Jean";"mei";"3.3";"275";"0,99";"0,30";"4.9";"1,48";"3,91";"0.8571428571428571"
"7";"4.0";"mei";"Pablo Maia";"mei";"4.68";"264";"0,90";"0,19";"0.4";"0,09";"-0,50";"0.6"
"7";"4.0";"mei";"Matheus Galdezani";"mei";"3.02";"293";"0,84";"0,28";"0.0";"0,00";"-0,84";"0.37142857142857144"
"7";"4.0";"mei";"Eduardo";"mei";"4.96";"293";"0,78";"0,16";"0.0";"0,00";"-0,78";"0.2"
"7";"4.0";"mei";"Hércules";"mei";"3.44";"266";"0,72";"0,21";"0.0";"0,00";"-0,72";"0.4"
"7";"4.0";"mei";"Christian";"mei";"4.63";"314";"0,69";"0,15";"0.0";"0,00";"-0,69";"0.2857142857142857"
"7";"4.0";"mei";"Régis";"mei";"4.01";"373";"0,69";"0,17";"-0.1";"-0,02";"-0,79";"0.17142857142857143"
"7";"4.0";"mei";"Richardson";"mei";"2.61";"277";"0,63";"0,24";"4.3";"1,65";"3,67";"0.8285714285714286"
"7";"4.0";"mei";"Liziero";"mei";"4.04";"1371";"0,60";"0,15";"0.0";"0,00";"-0,60";"0.45714285714285713"
"7";"4.0";"mei";"Eric Ramires";"mei";"4.31";"282";"0,56";"0,13";"2.5";"0,58";"1,94";"0.8"
"7";"4.0";"mei";"Jadsom Silva";"mei";"5.04";"282";"0,52";"0,10";"-2.1";"-0,42";"-2,62";"0.05714285714285714"
"7";"4.0";"mei";"Tchê Tchê";"mei";"4.7";"327";"0,49";"0,10";"0.0";"0,00";"-0,49";"0.2571428571428571"
"7";"4.0";"mei";"Rodrigo Lindoso";"mei";"3.33";"277";"0,49";"0,15";"0.0";"0,00";"-0,49";"0.42857142857142855"
"7";"4.0";"mei";"Ricardo Goulart";"mei";"4.05";"354";"0,33";"0,08";"2.4";"0,59";"2,07";"0.7428571428571429"
"7";"4.0";"mei";"Marcão Silva";"mei";"2.69";"285";"0,25";"0,09";"0.0";"0,00";"-0,25";"0.5428571428571428"
"7";"4.0";"mei";"Lucas Lima";"mei";"2.64";"266";"0,16";"0,06";"-2.7";"-1,02";"-2,86";"0.02857142857142857"
"7";"4.0";"mei";"Lucas Crispim";"mei";"2.61";"266";"0,16";"0,06";"-0.6";"-0,23";"-0,76";"0.11428571428571428"
"7";"8.0";"mei";"Danilo";"mei";"6.4";"286";"5,13";"0,80";"0.0";"0,00";"-5,13";"0.10714285714285714"
"7";"8.0";"mei";"Willian Farias";"mei";"8.33";"373";"3,93";"0,47";"3.5";"0,42";"-0,43";"0.7857142857142857"
"7";"8.0";"mei";"Yago Pikachu";"mei";"9.53";"266";"3,17";"0,33";"1.6";"0,17";"-1,57";"0.5"
"7";"8.0";"mei";"Apodi";"mei";"7.08";"262";"2,48";"0,35";"1.8";"0,25";"-0,68";"0.5357142857142857"
"7";"8.0";"mei";"Elvis";"mei";"7.48";"262";"2,46";"0,33";"0.6";"0,08";"-1,86";"0.35714285714285715"
"7";"8.0";"mei";"Raul";"mei";"6.62";"282";"2,44";"0,37";"0.5";"0,08";"-1,94";"0.32142857142857145"
"7";"8.0";"mei";"Wellington Rato";"mei";"9.11";"294";"2,34";"0,26";"5.3";"0,58";"2,96";"0.9285714285714286"
"7";"8.0";"mei";"Patrick";"mei";"8.95";"264";"2,27";"0,25";"0.0";"0,00";"-2,27";"0.17857142857142858"
"7";"8.0";"mei";"Renato Augusto";"mei";"7.09";"276";"1,88";"0,26";"2.4";"0,34";"0,52";"0.6071428571428571"
"7";"8.0";"mei";"Felipe";"mei";"6.02";"266";"1,83";"0,30";"0.7";"0,12";"-1,13";"0.39285714285714285"
"7";"8.0";"mei";"Igor Gomes";"mei";"6.83";"264";"1,75";"0,26";"-3.2";"-0,47";"-4,95";"0.03571428571428571"
"7";"8.0";"mei";"Vinícius Zanocelo";"mei";"9.41";"354";"1,59";"0,17";"1.1";"0,12";"-0,49";"0.42857142857142855"
"7";"8.0";"mei";"Rodrigo Nestor";"mei";"6.13";"264";"1,50";"0,24";"10.9";"1,78";"9,40";"1.0"
"7";"8.0";"mei";"Valdívia";"mei";"7.96";"285";"1,48";"0,19";"-1.0";"-0,13";"-2,48";"0.07142857142857142"
"7";"8.0";"mei";"Gustavo Mantuan";"mei";"8.69";"276";"1,48";"0,17";"0.0";"0,00";"-1,48";"0.21428571428571427"
"7";"8.0";"mei";"Ganso";"mei";"6.99";"356";"1,45";"0,21";"3.0";"0,43";"1,55";"0.7142857142857143"
"7";"8.0";"mei";"Yago Felipe";"mei";"6.53";"356";"1,44";"0,22";"0.5";"0,08";"-0,94";"0.2857142857142857"
"7";"8.0";"mei";"Pepê";"mei";"6.48";"285";"1,31";"0,20";"4.3";"0,66";"2,99";"0.8571428571428571"
"7";"8.0";"mei";"Patrick de Paula";"mei";"7.02";"327";"1,07";"0,15";"0.0";"0,00";"-1,07";"0.14285714285714285"
"7";"8.0";"mei";"Everton Ribeiro";"mei";"7.56";"290";"0,84";"0,11";"2.2";"0,29";"1,36";"0.5714285714285714"
"7";"8.0";"mei";"Gustavo Scarpa";"mei";"9.56";"286";"0,73";"0,08";"6.2";"0,65";"5,47";"0.9642857142857143"
"7";"8.0";"mei";"Jair";"mei";"6.79";"280";"0,64";"0,09";"3.6";"0,53";"2,96";"0.8214285714285714"
"7";"8.0";"mei";"Raniele";"mei";"9.42";"293";"0,59";"0,06";"5.0";"0,53";"4,41";"0.8928571428571429"
"7";"8.0";"mei";"Rodrigo Fernández";"mei";"6.59";"354";"0,58";"0,09";"1.3";"0,20";"0,72";"0.4642857142857143"
"7";"8.0";"mei";"Lima";"mei";"9.48";"277";"0,46";"0,05";"2.6";"0,27";"2,14";"0.6785714285714286"
"7";"8.0";"mei";"Jorginho";"mei";"6.46";"294";"0,45";"0,07";"2.5";"0,39";"2,05";"0.6428571428571429"
"7";"8.0";"mei";"Marlon Freitas";"mei";"6.29";"294";"0,44";"0,07";"0.5";"0,08";"0,06";"0.25"
"7";"8.0";"mei";"Willian Arão";"mei";"6.33";"290";"0,27";"0,04";"3.1";"0,49";"2,83";"0.75"
"7";"12.0";"mei";"Nacho Fernández";"mei";"12.87";"280";"1,34";"0,10";"8.8";"0,68";"7,46";"1.0"
"7";"12.0";"mei";"Terans";"mei";"11.1";"314";"0,95";"0,09";"-0.8";"-0,07";"-1,75";"0.3333333333333333"
"7";"12.0";"mei";"Everton";"mei";"10.5";"285";"0,83";"0,08";"-0.2";"-0,02";"-1,03";"0.6666666666666666"
"7";"4.0";"ata";"Paulinho Moccelin";"ata";"5.63";"275";"2,03";"0,36";"2.6";"0,46";"0,57";"0.6111111111111112"
"7";"4.0";"ata";"Felipe Azevedo";"ata";"6.0";"263";"1,97";"0,33";"-0.2";"-0,03";"-2,17";"0.1111111111111111"
"7";"4.0";"ata";"Zé Roberto";"ata";"4.78";"277";"1,64";"0,34";"0.0";"0,00";"-1,64";"0.3333333333333333"
"7";"4.0";"ata";"Canobbio";"ata";"5.33";"314";"1,58";"0,30";"0.0";"0,00";"-1,58";"0.2777777777777778"
"7";"4.0";"ata";"Pedrinho";"ata";"5.25";"263";"1,47";"0,28";"0.3";"0,06";"-1,17";"0.3888888888888889"
"7";"4.0";"ata";"Jô";"ata";"5.43";"276";"1,43";"0,26";"0.0";"0,00";"-1,43";"0.2222222222222222"
"7";"4.0";"ata";"Pablo";"ata";"4.21";"314";"1,30";"0,31";"8.1";"1,92";"6,80";"0.8888888888888888"
"7";"4.0";"ata";"David";"ata";"5.04";"1371";"1,09";"0,22";"0.0";"0,00";"-1,09";"0.16666666666666666"
"7";"4.0";"ata";"Wanderson";"ata";"2.81";"1371";"1,06";"0,38";"7.7";"2,74";"6,64";"0.8333333333333334"
"7";"4.0";"ata";"Silvio Romero";"ata";"4.04";"266";"0,90";"0,22";"1.1";"0,27";"0,20";"0.5"
"7";"4.0";"ata";"Jhojan Julio";"ata";"5.5";"354";"0,88";"0,16";"4.5";"0,82";"3,62";"0.7777777777777778"
"7";"4.0";"ata";"Jenison";"ata";"4.7";"285";"0,78";"0,17";"0.7";"0,15";"-0,08";"0.4444444444444444"
"7";"4.0";"ata";"Alesson";"ata";"5.34";"285";"0,75";"0,14";"-0.8";"-0,15";"-1,55";"0.05555555555555555"
"7";"4.0";"ata";"Pitta";"ata";"3.01";"275";"0,63";"0,21";"3.0";"1,00";"2,37";"0.7222222222222222"
"7";"4.0";"ata";"Helinho";"ata";"4.27";"282";"0,57";"0,13";"2.6";"0,61";"2,03";"0.6666666666666666"
"7";"4.0";"ata";"Artur";"ata";"5.21";"282";"0,51";"0,10";"8.9";"1,71";"8,39";"0.9444444444444444"
"7";"4.0";"ata";"Nicolas";"ata";"3.55";"262";"0,44";"0,12";"10.8";"3,04";"10,36";"1.0"
"7";"4.0";"ata";"Moisés";"ata";"4.92";"266";"0,25";"0,05";"1.8";"0,37";"1,55";"0.5555555555555556"
"7";"8.0";"ata";"Léo Pereira";"ata";"6.39";"294";"4,25";"0,66";"5.1";"0,80";"0,85";"0.625"
"7";"8.0";"ata";"Gabriel";"ata";"9.96";"290";"3,07";"0,31";"9.1";"0,91";"6,03";"0.875"
"7";"8.0";"ata";"Felipe Azevedo";"ata";"6.0";"263";"1,97";"0,33";"-0.2";"-0,03";"-2,17";"0.125"
"7";"8.0";"ata";"Fabrício";"ata";"7.0";"373";"1,63";"0,23";"9.1";"1,30";"7,47";"1.0"
"7";"8.0";"ata";"Luiz Henrique";"ata";"8.92";"356";"1,55";"0,17";"7.5";"0,84";"5,95";"0.75"
"7";"8.0";"ata";"Cuello";"ata";"7.9";"314";"1,07";"0,14";"4.1";"0,52";"3,03";"0.5"
"7";"8.0";"ata";"Bissoli";"ata";"7.39";"293";"0,56";"0,08";"0.7";"0,09";"0,14";"0.375"
"7";"8.0";"ata";"Ytalo";"ata";"8.27";"282";"0,52";"0,06";"0.0";"0,00";"-0,52";"0.25"
"7";"12.0";"ata";"Rony";"ata";"11.46";"286";"4,80";"0,42";"3.9";"0,34";"-0,90";"0.5454545454545454"
"7";"12.0";"ata";"Victor Sá";"ata";"10.15";"327";"4,47";"0,44";"-0.7";"-0,07";"-5,17";"0.09090909090909091"
"7";"12.0";"ata";"Cano";"ata";"11.14";"356";"4,03";"0,36";"9.0";"0,81";"4,97";"0.9090909090909091"
"7";"12.0";"ata";"Luciano";"ata";"11.57";"264";"3,79";"0,33";"8.2";"0,71";"4,41";"0.8181818181818182"
"7";"12.0";"ata";"Morato";"ata";"10.84";"293";"3,72";"0,34";"7.6";"0,70";"3,88";"0.7272727272727273"
"7";"12.0";"ata";"Dudu";"ata";"13.1";"286";"3,69";"0,28";"0.3";"0,02";"-3,39";"0.2727272727272727"
"7";"12.0";"ata";"Ademir";"ata";"12.34";"280";"3,51";"0,28";"4.7";"0,38";"1,19";"0.6363636363636364"
"7";"12.0";"ata";"Mendoza";"ata";"11.0";"277";"3,15";"0,29";"10.7";"0,97";"7,55";"1.0"
"7";"12.0";"ata";"Marcos Leonardo";"ata";"11.62";"354";"2,85";"0,25";"1.7";"0,15";"-1,15";"0.45454545454545453"
"7";"12.0";"ata";"Óscar Ruíz";"ata";"10.34";"275";"2,72";"0,26";"0.0";"0,00";"-2,72";"0.18181818181818182"
"7";"12.0";"ata";"Léo Baptistão ";"ata";"10.05";"354";"2,64";"0,26";"1.3";"0,13";"-1,34";"0.36363636363636365"
"7";"4.0";"tec";"Jair Ventura";"tec";"4.41";"262";"1,66";"0,38";"3.25";"0,74";"1,59";"1.0"
"7";"8.0";"tec";"Fernando Diniz";"tec";"8.87";"356";"3,18";"0,36";"3.4";"0,38";"0,22";"0.45454545454545453"
"7";"8.0";"tec";"Jorginho";"tec";"7.11";"294";"3,11";"0,44";"3.76";"0,53";"0,65";"0.5454545454545454"
"7";"8.0";"tec";"Eduardo Barroca";"tec";"7.57";"293";"2,94";"0,39";"2.4";"0,32";"-0,54";"0.2727272727272727"
"7";"8.0";"tec";"Luiz Felipe Scolari";"tec";"7.0";"314";"2,66";"0,38";"5.89";"0,84";"3,23";"1.0"
"7";"8.0";"tec";"Luís Castro";"tec";"8.29";"327";"2,58";"0,31";"2.2";"0,27";"-0,38";"0.18181818181818182"
"7";"8.0";"tec";"Juan Vojvoda";"tec";"6.48";"266";"2,57";"0,40";"2.61";"0,40";"0,04";"0.36363636363636365"
"7";"8.0";"tec";"Luiz Fernando Iubel";"tec";"6.34";"285";"2,48";"0,39";"1.68";"0,26";"-0,80";"0.09090909090909091"
"7";"8.0";"tec";"Vagner Mancini";"tec";"6.25";"263";"2,10";"0,34";"3.82";"0,61";"1,72";"0.6363636363636364"
"7";"8.0";"tec";"Eduardo Baptista";"tec";"6.49";"275";"2,09";"0,32";"4.32";"0,67";"2,23";"0.9090909090909091"
"7";"8.0";"tec";"Mano Menezes";"tec";"7.22";"1371";"1,96";"0,27";"3.89";"0,54";"1,93";"0.7272727272727273"
"7";"8.0";"tec";"Dorival Júnior";"tec";"6.95";"277";"1,91";"0,27";"4.11";"0,59";"2,20";"0.8181818181818182"
"7";"12.0";"tec";"Gustavo Morínigo";"tec";"10.59";"373";"3,71";"0,35";"7.86";"0,74";"4,15";"1.0"
"7";"12.0";"tec";"Paulo Sousa";"tec";"10.01";"290";"3,20";"0,32";"4.05";"0,40";"0,85";"0.5"
"7";"12.0";"tec";"Antonio Mohamed";"tec";"12.6";"280";"3,14";"0,25";"6.48";"0,51";"3,34";"0.875"
"7";"12.0";"tec";"Abel Ferreira";"tec";"12.47";"286";"3,07";"0,25";"6.09";"0,49";"3,02";"0.75"
"7";"12.0";"tec";"Vítor Pereira";"tec";"11.6";"276";"2,98";"0,26";"3.35";"0,29";"0,37";"0.375"
"7";"12.0";"tec";"Maurício Barbieri";"tec";"10.46";"282";"2,73";"0,26";"2.99";"0,29";"0,26";"0.25"
"7";"12.0";"tec";"Fabián Bustos";"tec";"10.55";"354";"2,69";"0,25";"1.85";"0,18";"-0,84";"0.125"
"7";"12.0";"tec";"Rogério Ceni";"tec";"11.77";"264";"2,66";"0,23";"4.19";"0,36";"1,53";"0.625"
"8";"4.0";"gol";"Hugo Souza";"gol";"4.83";"266";"2,44";"0,51";"2.0";"0,41";"-0,44";"0.6"
"8";"4.0";"gol";"Marcelo Boeck";"gol";"4.0";"286";"1,32";"0,33";"2.0";"0,50";"0,68";"0.4"
"8";"4.0";"gol";"Ronaldo";"gol";"5.39";"285";"0,85";"0,16";"-1.0";"-0,19";"-1,85";"0.2"
"8";"4.0";"gol";"César";"gol";"3.06";"356";"0,45";"0,15";"6.5";"2,12";"6,05";"1.0"
"8";"4.0";"gol";"João Ricardo";"gol";"4.91";"276";"0,45";"0,09";"3.0";"0,61";"2,55";"0.8"
"8";"8.0";"gol";"Fábio";"gol";"9.88";"262";"3,42";"0,35";"2.0";"0,20";"-1,42";"0.5"
"8";"8.0";"gol";"Gatito Fernández";"gol";"6.69";"294";"2,25";"0,34";"0.5";"0,07";"-1,75";"0.3"
"8";"8.0";"gol";"Cleiton";"gol";"9.43";"290";"1,95";"0,21";"1.5";"0,16";"-0,45";"0.4"
"8";"8.0";"gol";"Bento";"gol";"7.58";"1371";"1,94";"0,26";"-1.0";"-0,13";"-2,94";"0.1"
"8";"8.0";"gol";"Daniel";"gol";"7.63";"373";"1,69";"0,22";"7.0";"0,92";"5,31";"0.8"
"8";"8.0";"gol";"Jandrei";"gol";"6.41";"354";"1,21";"0,19";"5.0";"0,78";"3,79";"0.7"
"8";"8.0";"gol";"Alex Muralha";"gol";"7.67";"263";"1,21";"0,16";"9.0";"1,17";"7,79";"0.9"
"8";"8.0";"gol";"Jailson";"gol";"6.81";"264";"1,08";"0,16";"0.0";"0,00";"-1,08";"0.2"
