"query_id_rodada","query_orcamento","query_posicao","nome","posicao","custo","id_oponente","media_normalizada","potencial_por_cartoleta","pontuacao_obtida","pontuacao_obtida_por_cartoleta","diferenca","rank"
"19","8.0","tec","Jair Ventura","tec","6.48","276","2.35","0.36","5.91","0.91","3.56","3"
"19","8.0","tec","Eduardo Barroca","tec","8.24","262","2.15","0.26","2.92","0.35","0.77","9"
"19","12.0","tec","Rogério Ceni","tec","11.95","290","3.52","0.29","1.68","0.14","-1.84","6"
"19","12.0","tec","Fernando Diniz","tec","10.19","280","3.38","0.33","2.73","0.27","-0.65","5"
"19","12.0","tec","Maurício Barbieri","tec","11.0","266","3.33","0.30","6.88","0.63","3.55","2"
"19","12.0","tec","Vítor Pereira","tec","12.07","282","3.24","0.27","7.14","0.59","3.90","1"
"19","12.0","tec","Abel Ferreira","tec","13.48","285","3.16","0.23","5.59","0.41","2.43","3"
"19","12.0","tec","Gustavo Morínigo","tec","11.32","1371","3.15","0.28","3.06","0.27","-0.09","4"
"19","12.0","tec","Lucas Gonçalves","tec","10.92","264","2.89","0.26","","","","7"
"20","4.0","gol","João Ricardo","gol","5.73","275","2.18","0.38","2.0","0.35","-0.18","1"
"20","4.0","gol","César","gol","4.38","280","1.44","0.33","0.0","0.00","-1.44","4"
"20","4.0","gol","Ronaldo","gol","4.93","262","0.88","0.18","0.0","0.00","-0.88","3"
"20","4.0","gol","Vladimir","gol","3.6","327","0.17","0.05","1.0","0.28","0.83","2"
"20","8.0","gol","Daniel","gol","9.33","282","3.61","0.39","0.0","0.00","-3.61","9"
"20","8.0","gol","Matheus Cavichioli","gol","6.08","314","2.32","0.38","8.0","1.32","5.68","2"
"20","8.0","gol","Bento","gol","9.09","276","2.30","0.25","4.0","0.44","1.70","6"
"20","8.0","gol","Santos","gol","8.54","373","2.28","0.27","10.0","1.17","7.72","1"
"20","8.0","gol","Tadeu","gol","8.86","294","1.80","0.20","3.0","0.34","1.20","7"
"20","8.0","gol","Fábio","gol","9.73","277","1.59","0.16","6.5","0.67","4.91","4"
"20","8.0","gol","Fernando Miguel","gol","7.55","1371","1.57","0.21","7.0","0.93","5.43","3"
"20","8.0","gol","Gatito Fernández","gol","6.93","264","1.26","0.18","4.0","0.58","2.74","5"
"20","8.0","gol","Alex Muralha","gol","6.94","290","1.07","0.15","1.0","0.14","-0.07","8"
"20","12.0","gol","Walter","gol","11.66","356","4.11","0.35","4.2","0.36","0.09","2"
"20","12.0","gol","Cássio","gol","12.44","263","2.60","0.21","1.5","0.12","-1.10","3"
"20","12.0","gol","João Paulo","gol","13.4","266","2.54","0.19","-1.0","-0.07","-3.54","5"
"20","12.0","gol","Cleiton","gol","10.67","286","2.54","0.24","1.0","0.09","-1.54","4"
"20","12.0","gol","Weverton","gol","11.46","354","1.75","0.15","7.0","0.61","5.25","1"
"20","12.0","gol","Everson","gol","10.14","285","1.46","0.14","-1.0","-0.10","-2.46","6"
"20","4.0","zag","Wanderson","zag","2.11","262","2.66","1.26","-0.1","-0.05","-2.76","16"
"20","4.0","zag","Joaquim","zag","4.79","356","2.57","0.54","4.9","1.02","2.33","3"
"20","4.0","zag","Kanu","zag","4.04","264","2.44","0.60","0.0","0.00","-2.44","13"
"20","4.0","zag","Messias","zag","3.71","275","2.35","0.63","0.6","0.16","-1.75","10"
"20","4.0","zag","Luiz Otávio","zag","3.57","275","1.67","0.47","3.6","1.01","1.93","4"
"20","4.0","zag","Fabrício Bruno","zag","5.01","373","1.18","0.24","5.2","1.04","4.02","2"
"20","4.0","zag","Bressan","zag","5.81","327","1.04","0.18","2.1","0.36","1.06","6"
"20","4.0","zag","Éder","zag","3.15","314","0.94","0.30","7.8","2.48","6.86","1"
"20","4.0","zag","Léo","zag","4.4","293","0.82","0.19","0.6","0.14","-0.22","11"
"20","4.0","zag","Vitão","zag","5.32","282","0.79","0.15","0.3","0.06","-0.49","12"
"20","4.0","zag","Nicolás Hernández","zag","3.85","276","0.67","0.17","0.7","0.18","0.03","9"
"20","4.0","zag","Yan Souto","zag","2.48","294","0.50","0.20","0.0","0.00","-0.50","14"
"20","4.0","zag","Philipe Sampaio","zag","2.41","264","0.43","0.18","2.0","0.83","1.57","7"
"20","4.0","zag","Paulo Miranda","zag","2.31","280","0.42","0.18","0.8","0.35","0.38","8"
"20","4.0","zag","Arthur Chaves","zag","4.91","327","0.27","0.05","0.0","0.00","-0.27","15"
"20","4.0","zag","Henrique","zag","4.75","290","0.00","0.00","2.6","0.55","2.60","5"
"20","8.0","zag","Marllon","zag","7.01","356","3.26","0.46","5.5","0.78","2.24","6"
"20","8.0","zag","Iago Maidana","zag","6.48","314","3.20","0.49","4.5","0.69","1.30","7"
"20","8.0","zag","Luiz Felipe","zag","6.01","266","3.16","0.53","0.0","0.00","-3.16","15"
"20","8.0","zag","Luan","zag","6.82","354","2.86","0.42","10.0","1.47","7.14","2"
"20","8.0","zag","Marcelo Benevenuto","zag","8.56","1371","2.77","0.32","6.7","0.78","3.93","3"
"20","8.0","zag","Manoel","zag","7.89","277","2.51","0.32","6.6","0.84","4.09","4"
"20","8.0","zag","Gil","zag","7.38","263","2.32","0.31","1.5","0.20","-0.82","10"
"20","8.0","zag","Pablo","zag","6.5","373","2.19","0.34","12.1","1.86","9.91","1"
"20","8.0","zag","Titi","zag","6.42","1371","1.68","0.26","6.1","0.95","4.42","5"
"20","8.0","zag","Nathan Silva","zag","8.27","285","1.41","0.17","3.7","0.45","2.29","8"
"20","8.0","zag","Eduardo Bauermann","zag","9.69","266","1.20","0.12","1.2","0.12","0.00","11"
"20","8.0","zag","Natan","zag","9.6","286","1.01","0.10","0.5","0.05","-0.51","12"
"20","8.0","zag","Pedro Henrique","zag","8.32","276","0.91","0.11","-0.3","-0.04","-1.21","17"
"20","8.0","zag","Mercado","zag","6.98","282","0.83","0.12","0.0","0.00","-0.83","14"
"20","8.0","zag","Diego","zag","6.04","293","0.68","0.11","-0.3","-0.05","-0.98","18"
"20","8.0","zag","Miranda","zag","6.07","293","0.68","0.11","2.0","0.33","1.32","9"
"20","8.0","zag","Luciano Castán","zag","6.24","290","0.68","0.11","0.4","0.06","-0.28","13"
"20","8.0","zag","Danilo Cardoso","zag","6.22","294","0.39","0.06","0.0","0.00","-0.39","16"
"20","12.0","zag","Léo Ortiz","zag","10.78","286","2.35","0.22","0.0","0.00","-2.35","2"
"20","12.0","zag","Nino","zag","11.82","277","1.23","0.10","8.6","0.73","7.37","1"
"20","12.0","zag","Junior Alonso","zag","12.04","285","1.14","0.09","0.0","0.00","-1.14","3"
"20","4.0","lat","Mayke","lat","4.98","354","2.92","0.59","20.1","4.04","17.18","1"
"20","4.0","lat","Nino Paraíba","lat","5.79","275","2.50","0.43","0.5","0.09","-2.00","8"
"20","4.0","lat","Felipe Jonatan","lat","4.85","266","1.49","0.31","3.0","0.62","1.51","4"
"20","4.0","lat","Jefferson","lat","3.75","262","1.41","0.38","-0.8","-0.21","-2.21","14"
"20","4.0","lat","Marlon ","lat","5.63","314","1.28","0.23","0.0","0.00","-1.28","10"
"20","4.0","lat","Vanderlan","lat","3.61","354","1.21","0.34","5.2","1.44","3.99","2"
"20","4.0","lat","Sávio","lat","3.12","294","1.20","0.39","0.0","0.00","-1.20","13"
"20","4.0","lat","Douglas Silva","lat","3.0","294","1.18","0.39","0.0","0.00","-1.18","12"
"20","4.0","lat","Khellven ","lat","5.68","276","0.86","0.15","4.8","0.85","3.94","3"
"20","4.0","lat","Paulo Henrique","lat","5.02","280","0.32","0.06","0.0","0.00","-0.32","11"
"20","4.0","lat","Guilherme Biro","lat","2.67","290","0.24","0.09","0.2","0.07","-0.04","9"
"20","4.0","lat","Daniel Guedes ","lat","2.59","356","0.13","0.05","2.3","0.89","2.17","5"
"20","4.0","lat","Rodrigo Soares","lat","2.88","280","-0.06","-0.02","0.9","0.31","0.96","7"
"20","4.0","lat","Igor Vinícius","lat","3.78","293","-0.00","-0.00","1.8","0.48","1.80","6"
"20","8.0","lat","Fábio Santos","lat","8.24","263","4.99","0.61","0.9","0.11","-4.09","12"
"20","8.0","lat","Renê","lat","7.78","282","3.83","0.49","-0.7","-0.09","-4.53","21"
"20","8.0","lat","Fagner","lat","9.7","263","3.75","0.39","0.0","0.00","-3.75","15"
"20","8.0","lat","Dudu","lat","6.31","262","3.53","0.56","3.2","0.51","-0.33","8"
"20","8.0","lat","Samuel Xavier","lat","8.71","277","2.88","0.33","7.8","0.90","4.92","5"
"20","8.0","lat","Mariano","lat","7.78","285","2.86","0.37","0.0","0.00","-2.86","18"
"20","8.0","lat","Madson","lat","7.29","266","2.72","0.37","8.3","1.14","5.58","3"
"20","8.0","lat","Juninho Capixaba","lat","7.55","1371","2.66","0.35","9.3","1.23","6.64","2"
"20","8.0","lat","Brítez","lat","7.39","1371","2.65","0.36","13.9","1.88","11.25","1"
"20","8.0","lat","Matheus Alexandre","lat","8.61","290","2.44","0.28","3.6","0.42","1.16","7"
"20","8.0","lat","Matheuzinho","lat","7.66","373","2.05","0.27","7.9","1.03","5.85","4"
"20","8.0","lat","Abner Vinícius","lat","8.35","276","1.93","0.23","0.0","0.00","-1.93","17"
"20","8.0","lat","Hugo","lat","6.1","264","1.74","0.29","0.0","0.00","-1.74","19"
"20","8.0","lat","Bustos","lat","9.83","282","1.73","0.18","1.6","0.16","-0.13","11"
"20","8.0","lat","Natanael","lat","6.8","327","1.72","0.25","0.0","0.00","-1.72","20"
"20","8.0","lat","Bruno Cortez","lat","6.36","327","1.70","0.27","0.1","0.02","-1.60","13"
"20","8.0","lat","Kevin ","lat","6.32","327","1.69","0.27","2.2","0.35","0.51","9"
"20","8.0","lat","Ayrton Lucas","lat","7.89","373","1.59","0.20","7.4","0.94","5.81","6"
"20","8.0","lat","Bruno Pacheco","lat","8.31","275","1.58","0.19","0.0","0.00","-1.58","14"
"20","8.0","lat","Patric","lat","6.1","314","1.36","0.22","0.0","0.00","-1.36","16"
"20","8.0","lat","Aderlan","lat","8.21","286","1.16","0.14","1.6","0.19","0.44","10"
"20","12.0","lat","Welington ","lat","11.31","293","1.42","0.13","0.6","0.05","-0.82","2"
"20","12.0","lat","Luan Cândido","lat","10.39","286","0.23","0.02","9.2","0.89","8.97","1"
"20","4.0","mei","Cantillo","mei","5.73","263","3.57","0.62","0.6","0.10","-2.97","16"
"20","4.0","mei","Du Queiroz","mei","5.75","263","3.56","0.62","2.4","0.42","-1.16","7"
"20","4.0","mei","Nathan","mei","4.53","277","2.44","0.54","-1.5","-0.33","-3.94","29"
"20","4.0","mei","Marlon","mei","2.68","280","2.08","0.78","1.8","0.67","-0.28","11"
"20","4.0","mei","Rafael Gava","mei","3.4","356","1.85","0.54","-2.7","-0.79","-4.55","31"
"20","4.0","mei","Rodrigo Fernández","mei","5.72","266","1.78","0.31","0.0","0.00","-1.78","22"
"20","4.0","mei","Igor Gomes","mei","5.44","293","1.78","0.33","-1.2","-0.22","-2.98","28"
"20","4.0","mei","Richard Coelho","mei","4.59","275","1.73","0.38","1.7","0.37","-0.03","12"
"20","4.0","mei","Erick","mei","5.6","276","1.65","0.29","2.8","0.50","1.15","6"
"20","4.0","mei","Allan","mei","4.74","285","1.50","0.32","-0.3","-0.06","-1.80","25"
"20","4.0","mei","Carlos Sánchez","mei","4.45","266","1.49","0.33","7.9","1.78","6.41","2"
"20","4.0","mei","Vina","mei","4.46","275","1.43","0.32","6.2","1.39","4.77","3"
"20","4.0","mei","Lucas Kal","mei","2.4","314","1.41","0.59","1.9","0.79","0.49","10"
"20","4.0","mei","Edson ","mei","4.25","262","1.40","0.33","0.0","0.00","-1.40","19"
"20","4.0","mei","Val","mei","3.62","290","0.84","0.23","0.0","0.00","-0.84","20"
"20","4.0","mei","Otávio ","mei","3.87","285","0.84","0.22","0.0","0.00","-0.84","18"
"20","4.0","mei","Camilo","mei","3.6","356","0.82","0.23","1.2","0.33","0.38","15"
"20","4.0","mei","Matheusinho","mei","2.86","314","0.68","0.24","2.1","0.73","1.42","9"
"20","4.0","mei","Lucas Lima","mei","3.37","1371","0.49","0.15","0.0","0.00","-0.49","21"
"20","4.0","mei","Lucas Fernandes","mei","4.76","264","0.46","0.10","5.0","1.05","4.54","4"
"20","4.0","mei","Maycon","mei","4.37","263","0.45","0.10","0.0","0.00","-0.45","23"
"20","4.0","mei","Léo Cittadini","mei","3.86","276","0.39","0.10","-0.1","-0.03","-0.49","24"
"20","4.0","mei","Bruno Nazário","mei","2.34","280","0.36","0.15","1.4","0.60","1.04","14"
"20","4.0","mei","Eduardo","mei","4.51","327","0.36","0.08","2.2","0.49","1.84","8"
"20","4.0","mei","Tchê Tchê","mei","4.44","264","0.32","0.07","0.2","0.05","-0.12","17"
"20","4.0","mei","Victor Hugo","mei","4.29","373","0.25","0.06","4.8","1.12","4.55","5"
"20","4.0","mei","Diego","mei","4.34","373","0.25","0.06","-1.5","-0.35","-1.75","30"
"20","4.0","mei","Lucas Sasha","mei","3.99","1371","0.20","0.05","13.1","3.28","12.90","1"
"20","4.0","mei","Ronald","mei","2.79","1371","0.04","0.01","-0.3","-0.11","-0.34","26"
"20","4.0","mei","Luan Dias","mei","2.1","294","0.00","0.00","1.6","0.76","1.60","13"
"20","4.0","mei","Pablo Maia","mei","4.1","293","-0.02","-0.00","-0.6","-0.15","-0.58","27"
"20","8.0","mei","Vinícius Zanocelo","mei","8.73","266","3.44","0.39","0.8","0.09","-2.64","15"
"20","8.0","mei","Willian Farias","mei","7.84","290","3.29","0.42","-1.5","-0.19","-4.79","26"
"20","8.0","mei","Pepê","mei","6.74","356","2.72","0.40","5.8","0.86","3.08","7"
"20","8.0","mei","André","mei","6.99","277","2.18","0.31","0.0","0.00","-2.18","21"
"20","8.0","mei","Miguel","mei","6.39","286","2.12","0.33","0.0","0.00","-2.12","20"
"20","8.0","mei","Ganso","mei","8.08","277","2.08","0.26","8.5","1.05","6.42","2"
"20","8.0","mei","Danilo","mei","6.1","354","2.06","0.34","8.0","1.31","5.94","4"
"20","8.0","mei","Hugo Moura","mei","7.07","276","2.00","0.28","0.0","0.00","-2.00","19"
"20","8.0","mei","Gabriel","mei","6.9","282","1.94","0.28","0.0","0.00","-1.94","22"
"20","8.0","mei","Nikão","mei","6.31","293","1.94","0.31","0.7","0.11","-1.24","16"
"20","8.0","mei","Raniele","mei","8.82","327","1.90","0.22","6.6","0.75","4.70","6"
"20","8.0","mei","Marlon Freitas","mei","7.26","262","1.87","0.26","8.3","1.14","6.43","3"
"20","8.0","mei","Baralhas","mei","7.61","262","1.84","0.24","0.0","0.00","-1.84","18"
"20","8.0","mei","Lázaro","mei","6.61","373","1.77","0.27","9.7","1.47","7.93","1"
"20","8.0","mei","Juninho","mei","6.01","314","1.73","0.29","-0.5","-0.08","-2.23","25"
"20","8.0","mei","Rodrigo Nestor","mei","6.65","293","1.72","0.26","0.0","0.00","-1.72","24"
"20","8.0","mei","Rodriguinho","mei","6.15","356","1.72","0.28","1.1","0.18","-0.62","14"
"20","8.0","mei","Eduardo","mei","7.41","264","1.65","0.22","7.0","0.94","5.35","5"
"20","8.0","mei","Nonato","mei","7.23","277","1.63","0.23","1.9","0.26","0.27","12"
"20","8.0","mei","Bruno Silva","mei","8.18","327","1.36","0.17","3.9","0.48","2.54","10"
"20","8.0","mei","Lima","mei","9.17","275","1.29","0.14","5.5","0.60","4.21","8"
"20","8.0","mei","Arias","mei","7.91","277","1.21","0.15","2.9","0.37","1.69","11"
"20","8.0","mei","Raul","mei","7.26","286","1.17","0.16","1.4","0.19","0.23","13"
"20","8.0","mei","Jadson","mei","7.1","280","1.13","0.16","0.0","0.00","-1.13","23"
"20","8.0","mei","Diego","mei","6.44","294","1.01","0.16","4.2","0.65","3.19","9"
"20","8.0","mei","Terans","mei","9.33","276","0.59","0.06","0.0","0.00","-0.59","17"
"20","12.0","mei","Willian","mei","13.43","263","3.86","0.29","0.0","0.00","-3.86","8"
"20","12.0","mei","Nacho Fernández","mei","11.41","285","2.73","0.24","7.5","0.66","4.77","3"
"20","12.0","mei","Edenílson","mei","11.81","282","2.55","0.22","1.2","0.10","-1.35","5"
"20","12.0","mei","Gustavo Scarpa","mei","13.73","354","2.38","0.17","0.0","0.00","-2.38","6"
"20","12.0","mei","Zaracho","mei","13.69","285","2.23","0.16","0.0","0.00","-2.23","7"
"20","12.0","mei","Lucas Evangelista","mei","10.09","286","1.77","0.18","2.1","0.21","0.33","4"
"20","12.0","mei","Wellington Rato","mei","11.86","262","1.42","0.12","9.2","0.78","7.78","2"
"20","12.0","mei","Raphael Veiga","mei","13.96","354","0.90","0.06","12.2","0.87","11.30","1"
"20","4.0","ata","Henrique Almeida","ata","4.95","314","2.73","0.55","0.1","0.02","-2.63","12"
"20","4.0","ata","Caio Paulista","ata","4.48","277","2.60","0.58","0.0","0.00","-2.60","17"
"20","4.0","ata","Wellington Paulista","ata","4.15","314","2.57","0.62","-0.4","-0.10","-2.97","22"
"20","4.0","ata","Dadá Belmonte","ata","5.98","294","2.26","0.38","2.5","0.42","0.24","8"
"20","4.0","ata","Wanderson","ata","5.31","282","2.16","0.41","0.0","0.00","-2.16","20"
"20","4.0","ata","Pedro Henrique","ata","4.97","282","2.09","0.42","2.6","0.52","0.51","7"
"20","4.0","ata","Cléber","ata","3.87","275","2.01","0.52","0.0","0.00","-2.01","16"
"20","4.0","ata","Moisés","ata","5.57","1371","1.74","0.31","8.5","1.53","6.76","2"
"20","4.0","ata","Sorriso","ata","5.15","286","1.67","0.32","3.2","0.62","1.53","6"
"20","4.0","ata","Alesson","ata","4.94","356","1.43","0.29","0.0","0.00","-1.43","15"
"20","4.0","ata","Jeffinho","ata","2.03","264","1.29","0.63","1.8","0.89","0.51","10"
"20","4.0","ata","Airton","ata","5.13","262","1.27","0.25","1.1","0.21","-0.17","11"
"20","4.0","ata","Lucas Braga","ata","5.05","266","1.15","0.23","5.6","1.11","4.45","3"
"20","4.0","ata","Vitor Roque","ata","5.97","276","1.13","0.19","19.3","3.23","18.17","1"
"20","4.0","ata","Silvio Romero","ata","3.4","1371","0.97","0.29","0.0","0.00","-0.97","13"
"20","4.0","ata","Ricardinho","ata","2.29","262","0.94","0.41","-0.2","-0.09","-1.14","21"
"20","4.0","ata","Capixaba","ata","5.35","280","0.76","0.14","0.0","0.00","-0.76","19"
"20","4.0","ata","Gabriel Novaes","ata","3.22","286","0.64","0.20","0.0","0.00","-0.64","14"
"20","4.0","ata","William Pottker","ata","5.11","327","0.54","0.11","4.4","0.86","3.86","5"
"20","4.0","ata","Peglow","ata","4.0","262","0.46","0.11","4.7","1.18","4.24","4"
"20","4.0","ata","Vinicius","ata","3.96","294","0.35","0.09","0.0","0.00","-0.35","18"
"20","4.0","ata","Pitta","ata","3.85","280","0.18","0.05","2.3","0.60","2.12","9"
"20","8.0","ata","Alef Manga","ata","9.55","290","3.12","0.33","1.4","0.15","-1.72","8"
"20","8.0","ata","Bissoli","ata","9.4","327","2.67","0.28","7.7","0.82","5.03","2"
"20","8.0","ata","José López","ata","7.83","354","2.63","0.34","2.9","0.37","0.27","5"
"20","8.0","ata","Léo Baptistão ","ata","9.74","266","2.52","0.26","0.0","0.00","-2.52","12"
"20","8.0","ata","Cuello","ata","7.58","276","2.19","0.29","0.6","0.08","-1.59","10"
"20","8.0","ata","Yuri Alberto","ata","8.63","263","2.00","0.23","0.5","0.06","-1.50","11"
"20","8.0","ata","Artur","ata","8.79","286","1.69","0.19","3.1","0.35","1.41","4"
"20","8.0","ata","Marinho","ata","8.02","373","1.18","0.15","4.7","0.59","3.52","3"
"20","8.0","ata","Keno","ata","7.1","285","0.95","0.13","1.8","0.25","0.85","6"
"20","8.0","ata","Carlos de Pena","ata","6.49","282","0.78","0.12","1.8","0.28","1.02","7"
"20","8.0","ata","Pedrinho","ata","6.04","314","0.73","0.12","11.2","1.85","10.47","1"
"20","8.0","ata","Alemão","ata","6.88","282","0.66","0.10","1.2","0.17","0.54","9"
"20","12.0","ata","Marcos Leonardo","ata","13.73","266","6.58","0.48","1.9","0.14","-4.68","4"
"20","12.0","ata","Pedro Raul","ata","12.0","294","5.54","0.46","0.0","0.00","-5.54","5"
"20","12.0","ata","Dudu","ata","13.65","354","2.48","0.18","7.5","0.55","5.02","2"
"20","12.0","ata","Cano","ata","13.41","277","2.35","0.18","9.3","0.69","6.95","1"
"20","12.0","ata","Everton","ata","11.95","373","1.23","0.10","5.1","0.43","3.87","3"
"20","4.0","tec","Marquinhos Santos","tec","4.23","275","2.64","0.62","3.8","0.90","1.16","1"
"20","4.0","tec","Umberto Louzer","tec","5.55","280","2.39","0.43","1.61","0.29","-0.78","2"
"20","8.0","tec","Cuca","tec","9.58","285","4.54","0.47","5.48","0.57","0.94","6"
"20","8.0","tec","Vagner Mancini","tec","7.79","314","3.99","0.51","6.05","0.78","2.06","5"
"20","8.0","tec","Luís Castro","tec","8.74","264","3.89","0.44","2.75","0.31","-1.14","9"
"20","8.0","tec","Jorginho","tec","7.81","262","3.82","0.49","3.55","0.45","-0.27","7"
"20","8.0","tec","Fernando Diniz","tec","9.89","277","3.56","0.36","6.95","0.70","3.39","3"
"20","8.0","tec","Eduardo Barroca","tec","8.03","327","3.45","0.43","2.7","0.34","-0.75","10"
"20","8.0","tec","Jair Ventura","tec","6.67","294","3.36","0.50","2.23","0.33","-1.13","11"
"20","8.0","tec","Luiz Felipe Scolari","tec","9.47","276","2.81","0.30","6.14","0.65","3.33","4"
"20","8.0","tec","Dorival Júnior","tec","9.47","373","2.73","0.29","7.8","0.82","5.07","2"
"20","8.0","tec","Mano Menezes","tec","9.82","282","2.62","0.27","1.91","0.19","-0.71","12"
"20","8.0","tec","António Oliveira","tec","6.7","356","2.61","0.39","2.76","0.41","0.15","8"
"20","8.0","tec","Juan Vojvoda","tec","8.27","1371","2.29","0.28","8.14","0.98","5.85","1"
"20","12.0","tec","Gustavo Morínigo","tec","11.0","290","4.07","0.37","2.9","0.26","-1.17","5"
"20","12.0","tec","Vítor Pereira","tec","12.65","263","3.77","0.30","3.24","0.26","-0.53","4"
"20","12.0","tec","Rogério Ceni","tec","11.42","293","3.72","0.33","1.85","0.16","-1.87","6"
"20","12.0","tec","Abel Ferreira","tec","13.46","354","3.54","0.26","8.97","0.67","5.43","1"
"20","12.0","tec","Maurício Barbieri","tec","11.75","286","3.12","0.27","3.58","0.30","0.46","3"
"20","12.0","tec","Lisca","tec","10.34","266","2.98","0.29","4.69","0.45","1.71","2"
"21","4.0","gol","Renan","gol","3.94","280","1.64","0.42","9.0","2.28","7.36","1"
"21","4.0","gol","João Ricardo","gol","5.6","263","0.37","0.07","4.0","0.71","3.63","2"
"21","4.0","gol","Vladimir","gol","3.73","264","0.18","0.05","1.0","0.27","0.82","4"
"21","4.0","gol","Pegorari","gol","4.61","327","-0.34","-0.07","2.0","0.43","2.34","3"
